"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 03 04:22:04 GMT 2022","Sun Jul 03 04:22:11 GMT 2022","6910","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","TC17, Pagination on blog page test",""
"passed","Sun Jul 03 04:22:38 GMT 2022","Sun Jul 03 04:22:40 GMT 2022","2020","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","TC19, Everything is filled test",""
"passed","Sun Jul 03 04:22:12 GMT 2022","Sun Jul 03 04:22:23 GMT 2022","11357","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","TC11, Everything is filled test",""
"passed","Sun Jul 03 04:22:25 GMT 2022","Sun Jul 03 04:22:26 GMT 2022","1066","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","TC14, Password is unregistered test",""
"passed","Sun Jul 03 04:22:40 GMT 2022","Sun Jul 03 04:22:44 GMT 2022","4115","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","TC27, Name is empty test",""
"failed","Sun Jul 03 04:21:46 GMT 2022","Sun Jul 03 04:21:48 GMT 2022","1477","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","TC06, Email without at test",""
"passed","Sun Jul 03 04:21:32 GMT 2022","Sun Jul 03 04:21:33 GMT 2022","1408","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","TC02, Close test",""
"passed","Sun Jul 03 04:22:44 GMT 2022","Sun Jul 03 04:22:49 GMT 2022","4226","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","TC24, Email, nothing after at test",""
"failed","Sun Jul 03 04:21:43 GMT 2022","Sun Jul 03 04:21:45 GMT 2022","1497","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","TC09, Username is empty test",""
"failed","Sun Jul 03 04:21:48 GMT 2022","Sun Jul 03 04:21:49 GMT 2022","1407","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","TC08, Password is empty test",""
"passed","Sun Jul 03 04:22:51 GMT 2022","Sun Jul 03 04:22:55 GMT 2022","4111","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","TC25, Email, nothing before at test",""
"passed","Sun Jul 03 04:21:41 GMT 2022","Sun Jul 03 04:21:42 GMT 2022","1534","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 1 of 1",""
"passed","Sun Jul 03 04:22:11 GMT 2022","Sun Jul 03 04:22:12 GMT 2022","1014","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","TC13, Password is empty test",""
"passed","Sun Jul 03 04:21:39 GMT 2022","Sun Jul 03 04:21:41 GMT 2022","1838","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","TC32, Delete account test",""
"passed","Sun Jul 03 04:21:42 GMT 2022","Sun Jul 03 04:21:43 GMT 2022","816","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","TC03, Everything is filled test",""
"passed","Sun Jul 03 04:22:55 GMT 2022","Sun Jul 03 04:22:59 GMT 2022","4195","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","TC22, Email is empty test",""
"passed","Sun Jul 03 04:22:49 GMT 2022","Sun Jul 03 04:22:51 GMT 2022","1960","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","TC20, Message is empty test",""
"passed","Sun Jul 03 04:22:24 GMT 2022","Sun Jul 03 04:22:25 GMT 2022","1047","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","TC15, Username is unregistered test",""
"passed","Sun Jul 03 04:22:23 GMT 2022","Sun Jul 03 04:22:24 GMT 2022","989","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","TC12, Username is empty test",""
"failed","Sun Jul 03 04:21:49 GMT 2022","Sun Jul 03 04:21:51 GMT 2022","1475","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","TC07, Email without dot test",""
"passed","Sun Jul 03 04:21:13 GMT 2022","Sun Jul 03 04:21:28 GMT 2022","14689","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","TC29, Data input on login repeatedly and continuously from datasource test",""
"passed","Sun Jul 03 04:21:37 GMT 2022","Sun Jul 03 04:21:39 GMT 2022","1963","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","TC31, Modifying on profile test",""
