"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 11 18:58:27 GMT 2022","Mon Jul 11 18:58:29 GMT 2022","2017","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 1 of 3",""
"passed","Mon Jul 11 18:54:38 GMT 2022","Mon Jul 11 18:54:40 GMT 2022","1540","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 3 of 3",""
"passed","Mon Jul 11 18:57:34 GMT 2022","Mon Jul 11 18:57:38 GMT 2022","4360","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 2 of 3",""
"passed","Mon Jul 11 18:55:19 GMT 2022","Mon Jul 11 18:55:19 GMT 2022","897","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 2 of 3",""
"failed","Mon Jul 11 18:55:28 GMT 2022","Mon Jul 11 18:55:29 GMT 2022","1548","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 3 of 3",""
"passed","Mon Jul 11 18:55:50 GMT 2022","Mon Jul 11 18:56:02 GMT 2022","11978","","requirements.DataSavingTests","","requirements.DataSavingTests","testDataSavingArticleTitlesIntoFile","repetition 2 of 3",""
"passed","Mon Jul 11 18:58:29 GMT 2022","Mon Jul 11 18:58:31 GMT 2022","2080","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 2 of 3",""
"passed","Mon Jul 11 18:54:08 GMT 2022","Mon Jul 11 18:54:23 GMT 2022","14955","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 3 of 3",""
"passed","Mon Jul 11 18:54:47 GMT 2022","Mon Jul 11 18:54:51 GMT 2022","3650","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 3 of 3",""
"passed","Mon Jul 11 18:54:31 GMT 2022","Mon Jul 11 18:54:35 GMT 2022","4038","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","repetition 3 of 3",""
"passed","Mon Jul 11 18:54:23 GMT 2022","Mon Jul 11 18:54:27 GMT 2022","4009","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","repetition 1 of 3",""
"passed","Mon Jul 11 18:57:17 GMT 2022","Mon Jul 11 18:57:18 GMT 2022","1122","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 2 of 3",""
"failed","Mon Jul 11 18:55:12 GMT 2022","Mon Jul 11 18:55:14 GMT 2022","1586","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 2 of 3",""
"failed","Mon Jul 11 18:55:29 GMT 2022","Mon Jul 11 18:55:31 GMT 2022","1489","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 1 of 3",""
"failed","Mon Jul 11 18:55:20 GMT 2022","Mon Jul 11 18:55:22 GMT 2022","1480","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 1 of 3",""
"failed","Mon Jul 11 18:55:25 GMT 2022","Mon Jul 11 18:55:26 GMT 2022","1490","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 1 of 3",""
"passed","Mon Jul 11 18:56:38 GMT 2022","Mon Jul 11 18:56:50 GMT 2022","11426","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 1 of 3",""
"passed","Mon Jul 11 18:58:55 GMT 2022","Mon Jul 11 18:58:59 GMT 2022","4236","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 3 of 3",""
"passed","Mon Jul 11 18:57:21 GMT 2022","Mon Jul 11 18:57:22 GMT 2022","1065","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 3 of 3",""
"passed","Mon Jul 11 18:54:57 GMT 2022","Mon Jul 11 18:54:59 GMT 2022","1929","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 1 of 3",""
"passed","Mon Jul 11 18:54:59 GMT 2022","Mon Jul 11 18:55:01 GMT 2022","1852","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 2 of 3",""
"failed","Mon Jul 11 18:55:35 GMT 2022","Mon Jul 11 18:55:37 GMT 2022","1476","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 2 of 3",""
"passed","Mon Jul 11 18:53:37 GMT 2022","Mon Jul 11 18:53:39 GMT 2022","2367","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 3 of 3",""
"passed","Mon Jul 11 18:58:46 GMT 2022","Mon Jul 11 18:58:51 GMT 2022","4277","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 1 of 3",""
"passed","Mon Jul 11 18:57:42 GMT 2022","Mon Jul 11 18:57:47 GMT 2022","4225","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 1 of 3",""
"passed","Mon Jul 11 18:54:51 GMT 2022","Mon Jul 11 18:54:53 GMT 2022","1963","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 1 of 3",""
"passed","Mon Jul 11 18:54:44 GMT 2022","Mon Jul 11 18:54:47 GMT 2022","3655","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 2 of 3",""
"passed","Mon Jul 11 18:58:38 GMT 2022","Mon Jul 11 18:58:42 GMT 2022","4399","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 2 of 3",""
"passed","Mon Jul 11 18:57:51 GMT 2022","Mon Jul 11 18:57:55 GMT 2022","4226","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 3 of 3",""
"passed","Mon Jul 11 18:54:27 GMT 2022","Mon Jul 11 18:54:31 GMT 2022","3978","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","repetition 2 of 3",""
"passed","Mon Jul 11 18:56:37 GMT 2022","Mon Jul 11 18:56:38 GMT 2022","1049","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 3 of 3",""
"passed","Mon Jul 11 18:55:09 GMT 2022","Mon Jul 11 18:55:09 GMT 2022","896","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 2 of 3",""
"passed","Mon Jul 11 18:54:55 GMT 2022","Mon Jul 11 18:54:57 GMT 2022","2004","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 3 of 3",""
"passed","Mon Jul 11 18:57:20 GMT 2022","Mon Jul 11 18:57:21 GMT 2022","1081","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 2 of 3",""
"passed","Mon Jul 11 18:54:40 GMT 2022","Mon Jul 11 18:54:44 GMT 2022","3612","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 1 of 3",""
"passed","Mon Jul 11 18:57:16 GMT 2022","Mon Jul 11 18:57:17 GMT 2022","1073","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 1 of 3",""
"passed","Mon Jul 11 18:55:09 GMT 2022","Mon Jul 11 18:55:10 GMT 2022","929","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 3 of 3",""
"passed","Mon Jul 11 18:57:30 GMT 2022","Mon Jul 11 18:57:34 GMT 2022","4142","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 1 of 3",""
"passed","Mon Jul 11 18:58:51 GMT 2022","Mon Jul 11 18:58:55 GMT 2022","4256","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 2 of 3",""
"passed","Mon Jul 11 18:55:19 GMT 2022","Mon Jul 11 18:55:20 GMT 2022","851","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 3 of 3",""
"passed","Mon Jul 11 18:56:36 GMT 2022","Mon Jul 11 18:56:37 GMT 2022","1062","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 2 of 3",""
"failed","Mon Jul 11 18:55:34 GMT 2022","Mon Jul 11 18:55:35 GMT 2022","1482","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 1 of 3",""
"failed","Mon Jul 11 18:55:37 GMT 2022","Mon Jul 11 18:55:38 GMT 2022","1442","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 3 of 3",""
"passed","Mon Jul 11 18:58:15 GMT 2022","Mon Jul 11 18:58:19 GMT 2022","4183","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 3",""
"failed","Mon Jul 11 18:55:10 GMT 2022","Mon Jul 11 18:55:12 GMT 2022","1535","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 1 of 3",""
"failed","Mon Jul 11 18:57:25 GMT 2022","Mon Jul 11 18:57:27 GMT 2022","2385","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 2 of 3",""
"passed","Mon Jul 11 18:57:59 GMT 2022","Mon Jul 11 18:58:02 GMT 2022","2128","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 3 of 3",""
"passed","Mon Jul 11 18:57:18 GMT 2022","Mon Jul 11 18:57:19 GMT 2022","1065","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 3 of 3",""
"passed","Mon Jul 11 18:55:16 GMT 2022","Mon Jul 11 18:55:17 GMT 2022","850","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 2 of 3",""
"passed","Mon Jul 11 18:56:28 GMT 2022","Mon Jul 11 18:56:35 GMT 2022","6894","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","repetition 3 of 3",""
"passed","Mon Jul 11 18:58:33 GMT 2022","Mon Jul 11 18:58:38 GMT 2022","4239","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 1 of 3",""
"passed","Mon Jul 11 18:57:13 GMT 2022","Mon Jul 11 18:57:14 GMT 2022","1120","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 1 of 3",""
"passed","Mon Jul 11 18:55:06 GMT 2022","Mon Jul 11 18:55:08 GMT 2022","1733","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 3 of 3",""
"passed","Mon Jul 11 18:53:34 GMT 2022","Mon Jul 11 18:53:37 GMT 2022","2510","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 2 of 3",""
"passed","Mon Jul 11 18:55:01 GMT 2022","Mon Jul 11 18:55:02 GMT 2022","1822","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 3 of 3",""
"passed","Mon Jul 11 18:54:53 GMT 2022","Mon Jul 11 18:54:55 GMT 2022","1977","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 2 of 3",""
"passed","Mon Jul 11 18:56:50 GMT 2022","Mon Jul 11 18:57:01 GMT 2022","11440","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 2 of 3",""
"passed","Mon Jul 11 18:53:39 GMT 2022","Mon Jul 11 18:53:54 GMT 2022","14710","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 3",""
"passed","Mon Jul 11 18:55:18 GMT 2022","Mon Jul 11 18:55:19 GMT 2022","878","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 3",""
"failed","Mon Jul 11 18:57:27 GMT 2022","Mon Jul 11 18:57:30 GMT 2022","2355","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 3 of 3",""
"passed","Mon Jul 11 18:57:15 GMT 2022","Mon Jul 11 18:57:16 GMT 2022","1062","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 3 of 3",""
"passed","Mon Jul 11 18:55:04 GMT 2022","Mon Jul 11 18:55:06 GMT 2022","1739","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 2 of 3",""
"passed","Mon Jul 11 18:56:02 GMT 2022","Mon Jul 11 18:56:14 GMT 2022","12031","","requirements.DataSavingTests","","requirements.DataSavingTests","testDataSavingArticleTitlesIntoFile","repetition 3 of 3",""
"passed","Mon Jul 11 18:56:14 GMT 2022","Mon Jul 11 18:56:21 GMT 2022","6861","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","repetition 1 of 3",""
"passed","Mon Jul 11 18:55:17 GMT 2022","Mon Jul 11 18:55:18 GMT 2022","885","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 3 of 3",""
"passed","Mon Jul 11 18:58:19 GMT 2022","Mon Jul 11 18:58:23 GMT 2022","4221","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 2 of 3",""
"passed","Mon Jul 11 18:58:42 GMT 2022","Mon Jul 11 18:58:46 GMT 2022","4335","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 3 of 3",""
"failed","Mon Jul 11 18:55:31 GMT 2022","Mon Jul 11 18:55:32 GMT 2022","1507","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 2 of 3",""
"passed","Mon Jul 11 18:55:03 GMT 2022","Mon Jul 11 18:55:04 GMT 2022","1679","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 1 of 3",""
"passed","Mon Jul 11 18:56:35 GMT 2022","Mon Jul 11 18:56:36 GMT 2022","1148","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 1 of 3",""
"failed","Mon Jul 11 18:55:26 GMT 2022","Mon Jul 11 18:55:28 GMT 2022","1570","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 2 of 3",""
