"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 12 15:33:52 GMT 2022","Tue Jul 12 15:33:56 GMT 2022","3756","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 3 of 3",""
"passed","Tue Jul 12 15:35:00 GMT 2022","Tue Jul 12 15:35:05 GMT 2022","4787","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:34:30 GMT 2022","Tue Jul 12 15:34:31 GMT 2022","1099","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:35:06 GMT 2022","Tue Jul 12 15:35:08 GMT 2022","2831","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 3 of 3",""
"passed","Tue Jul 12 15:36:08 GMT 2022","Tue Jul 12 15:36:12 GMT 2022","4224","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 1 of 3",""
"passed","Tue Jul 12 15:33:39 GMT 2022","Tue Jul 12 15:33:41 GMT 2022","1666","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:33:56 GMT 2022","Tue Jul 12 15:34:03 GMT 2022","7183","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","repetition 1 of 3",""
"passed","Tue Jul 12 15:35:20 GMT 2022","Tue Jul 12 15:35:24 GMT 2022","4608","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 3 of 3",""
"passed","Tue Jul 12 15:35:37 GMT 2022","Tue Jul 12 15:35:42 GMT 2022","4570","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 2 of 3",""
"failed","Tue Jul 12 15:34:20 GMT 2022","Tue Jul 12 15:34:22 GMT 2022","1748","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:33:36 GMT 2022","Tue Jul 12 15:33:39 GMT 2022","2651","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:35:05 GMT 2022","Tue Jul 12 15:35:10 GMT 2022","5007","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:36:27 GMT 2022","Tue Jul 12 15:36:39 GMT 2022","12261","","requirements.DataSavingTests","","requirements.DataSavingTests","testDataSavingArticleTitlesIntoFile","repetition 3 of 3",""
"failed","Tue Jul 12 15:34:35 GMT 2022","Tue Jul 12 15:34:37 GMT 2022","1536","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 3 of 3",""
"passed","Tue Jul 12 15:34:27 GMT 2022","Tue Jul 12 15:34:28 GMT 2022","1014","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:34:18 GMT 2022","Tue Jul 12 15:34:19 GMT 2022","989","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 2 of 3",""
"passed","Tue Jul 12 15:33:36 GMT 2022","Tue Jul 12 15:33:40 GMT 2022","3230","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 1 of 3",""
"passed","Tue Jul 12 15:35:47 GMT 2022","Tue Jul 12 15:35:51 GMT 2022","4450","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 3",""
"passed","Tue Jul 12 15:34:29 GMT 2022","Tue Jul 12 15:34:30 GMT 2022","936","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 3",""
"failed","Tue Jul 12 15:34:22 GMT 2022","Tue Jul 12 15:34:24 GMT 2022","1708","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:34:28 GMT 2022","Tue Jul 12 15:34:29 GMT 2022","1124","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:35:30 GMT 2022","Tue Jul 12 15:35:32 GMT 2022","2429","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 3 of 3",""
"passed","Tue Jul 12 15:35:58 GMT 2022","Tue Jul 12 15:36:00 GMT 2022","2219","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 2 of 3",""
"passed","Tue Jul 12 15:34:31 GMT 2022","Tue Jul 12 15:34:32 GMT 2022","886","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:36:16 GMT 2022","Tue Jul 12 15:36:21 GMT 2022","4368","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 3 of 3",""
"failed","Tue Jul 12 15:34:44 GMT 2022","Tue Jul 12 15:34:45 GMT 2022","1826","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 2 of 3",""
"passed","Tue Jul 12 15:36:03 GMT 2022","Tue Jul 12 15:36:06 GMT 2022","2311","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 2 of 3",""
"failed","Tue Jul 12 15:34:40 GMT 2022","Tue Jul 12 15:34:42 GMT 2022","1585","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:34:53 GMT 2022","Tue Jul 12 15:34:55 GMT 2022","2528","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 1 of 3",""
"passed","Tue Jul 12 15:36:25 GMT 2022","Tue Jul 12 15:36:29 GMT 2022","4244","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:34:26 GMT 2022","Tue Jul 12 15:34:27 GMT 2022","1324","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 2 of 3",""
"passed","Tue Jul 12 15:35:08 GMT 2022","Tue Jul 12 15:35:24 GMT 2022","15672","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 3",""
"passed","Tue Jul 12 15:33:42 GMT 2022","Tue Jul 12 15:33:44 GMT 2022","2094","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 3 of 3",""
"passed","Tue Jul 12 15:35:27 GMT 2022","Tue Jul 12 15:35:30 GMT 2022","2977","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 2 of 3",""
"passed","Tue Jul 12 15:34:56 GMT 2022","Tue Jul 12 15:35:00 GMT 2022","4678","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:34:23 GMT 2022","Tue Jul 12 15:34:24 GMT 2022","1265","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 3 of 3",""
"passed","Tue Jul 12 15:34:27 GMT 2022","Tue Jul 12 15:34:28 GMT 2022","1273","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 3 of 3",""
"passed","Tue Jul 12 15:35:42 GMT 2022","Tue Jul 12 15:35:47 GMT 2022","5201","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:35:10 GMT 2022","Tue Jul 12 15:35:15 GMT 2022","5076","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 1 of 3",""
"passed","Tue Jul 12 15:35:56 GMT 2022","Tue Jul 12 15:35:58 GMT 2022","2204","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 1 of 3",""
"passed","Tue Jul 12 15:36:06 GMT 2022","Tue Jul 12 15:36:08 GMT 2022","2085","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 3 of 3",""
"failed","Tue Jul 12 15:34:49 GMT 2022","Tue Jul 12 15:34:51 GMT 2022","1660","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 2 of 3",""
"failed","Tue Jul 12 15:34:32 GMT 2022","Tue Jul 12 15:34:33 GMT 2022","1672","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 1 of 3",""
"failed","Tue Jul 12 15:34:37 GMT 2022","Tue Jul 12 15:34:38 GMT 2022","1774","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:35:03 GMT 2022","Tue Jul 12 15:35:06 GMT 2022","2601","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 2 of 3",""
"failed","Tue Jul 12 15:34:47 GMT 2022","Tue Jul 12 15:34:49 GMT 2022","1787","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:36:00 GMT 2022","Tue Jul 12 15:36:02 GMT 2022","2212","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 3 of 3",""
"passed","Tue Jul 12 15:35:40 GMT 2022","Tue Jul 12 15:35:56 GMT 2022","15721","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 3 of 3",""
"passed","Tue Jul 12 15:33:40 GMT 2022","Tue Jul 12 15:33:42 GMT 2022","2104","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 2 of 3",""
"failed","Tue Jul 12 15:34:50 GMT 2022","Tue Jul 12 15:34:53 GMT 2022","2784","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 2 of 3",""
"failed","Tue Jul 12 15:34:24 GMT 2022","Tue Jul 12 15:34:25 GMT 2022","1730","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:34:17 GMT 2022","Tue Jul 12 15:34:18 GMT 2022","1348","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:34:05 GMT 2022","Tue Jul 12 15:34:17 GMT 2022","11385","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 3 of 3",""
"passed","Tue Jul 12 15:33:48 GMT 2022","Tue Jul 12 15:33:52 GMT 2022","3914","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 2 of 3",""
"passed","Tue Jul 12 15:35:24 GMT 2022","Tue Jul 12 15:35:40 GMT 2022","15903","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 2 of 3",""
"passed","Tue Jul 12 15:35:00 GMT 2022","Tue Jul 12 15:35:03 GMT 2022","2882","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 3",""
"failed","Tue Jul 12 15:34:51 GMT 2022","Tue Jul 12 15:34:53 GMT 2022","1783","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:34:41 GMT 2022","Tue Jul 12 15:34:43 GMT 2022","1893","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 1 of 3",""
"passed","Tue Jul 12 15:34:19 GMT 2022","Tue Jul 12 15:34:21 GMT 2022","1238","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 3 of 3",""
