"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 11 18:57:21 GMT 2022","Mon Jul 11 18:57:25 GMT 2022","4267","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 3",""
"passed","Mon Jul 11 18:52:50 GMT 2022","Mon Jul 11 18:53:04 GMT 2022","14665","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 3",""
"passed","Mon Jul 11 18:57:30 GMT 2022","Mon Jul 11 18:57:34 GMT 2022","4153","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 3 of 3",""
"passed","Mon Jul 11 18:56:28 GMT 2022","Mon Jul 11 18:56:29 GMT 2022","1042","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 2 of 3",""
"failed","Mon Jul 11 18:54:42 GMT 2022","Mon Jul 11 18:54:43 GMT 2022","1492","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 3 of 3",""
"passed","Mon Jul 11 18:55:47 GMT 2022","Mon Jul 11 18:55:58 GMT 2022","11327","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 1 of 3",""
"passed","Mon Jul 11 18:57:36 GMT 2022","Mon Jul 11 18:57:38 GMT 2022","1903","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 2 of 3",""
"passed","Mon Jul 11 18:54:03 GMT 2022","Mon Jul 11 18:54:05 GMT 2022","1877","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 2 of 3",""
"passed","Mon Jul 11 18:57:34 GMT 2022","Mon Jul 11 18:57:36 GMT 2022","2055","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 1 of 3",""
"passed","Mon Jul 11 18:55:45 GMT 2022","Mon Jul 11 18:55:46 GMT 2022","1031","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 2 of 3",""
"passed","Mon Jul 11 18:57:04 GMT 2022","Mon Jul 11 18:57:06 GMT 2022","2063","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 2 of 3",""
"passed","Mon Jul 11 18:53:47 GMT 2022","Mon Jul 11 18:53:48 GMT 2022","1597","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 2 of 3",""
"passed","Mon Jul 11 18:54:19 GMT 2022","Mon Jul 11 18:54:20 GMT 2022","898","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 3 of 3",""
"passed","Mon Jul 11 18:54:17 GMT 2022","Mon Jul 11 18:54:18 GMT 2022","864","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 1 of 3",""
"passed","Mon Jul 11 18:56:45 GMT 2022","Mon Jul 11 18:56:50 GMT 2022","4250","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 3 of 3",""
"passed","Mon Jul 11 18:57:48 GMT 2022","Mon Jul 11 18:57:52 GMT 2022","4170","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 3 of 3",""
"passed","Mon Jul 11 18:56:21 GMT 2022","Mon Jul 11 18:56:22 GMT 2022","1037","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 1 of 3",""
"failed","Mon Jul 11 18:54:37 GMT 2022","Mon Jul 11 18:54:39 GMT 2022","1503","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 3 of 3",""
"failed","Mon Jul 11 18:54:33 GMT 2022","Mon Jul 11 18:54:34 GMT 2022","1540","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 3 of 3",""
"passed","Mon Jul 11 18:54:27 GMT 2022","Mon Jul 11 18:54:28 GMT 2022","857","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 3",""
