"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 03 04:05:15 GMT 2022","Sun Jul 03 04:05:19 GMT 2022","4031","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","TC21, Checkbox is empty test",""
"passed","Sun Jul 03 04:05:40 GMT 2022","Sun Jul 03 04:05:44 GMT 2022","4069","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","TC22, Email is empty test",""
"passed","Sun Jul 03 04:05:11 GMT 2022","Sun Jul 03 04:05:12 GMT 2022","1051","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","TC15, Username is unregistered test",""
"passed","Sun Jul 03 04:05:34 GMT 2022","Sun Jul 03 04:05:36 GMT 2022","1949","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","TC20, Message is empty test",""
"failed","Sun Jul 03 04:04:38 GMT 2022","Sun Jul 03 04:04:39 GMT 2022","1373","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","TC10, Everything is empty test",""
"passed","Sun Jul 03 04:05:25 GMT 2022","Sun Jul 03 04:05:30 GMT 2022","4237","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","TC27, Name is empty test",""
"passed","Sun Jul 03 04:04:23 GMT 2022","Sun Jul 03 04:04:24 GMT 2022","1401","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","TC02, Close test",""
"passed","Sun Jul 03 04:04:19 GMT 2022","Sun Jul 03 04:04:23 GMT 2022","3852","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","TC16, Double logout on different tabs with logout button test",""
"passed","Sun Jul 03 04:04:58 GMT 2022","Sun Jul 03 04:04:59 GMT 2022","990","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","TC13, Password is empty test",""
"failed","Sun Jul 03 04:04:33 GMT 2022","Sun Jul 03 04:04:35 GMT 2022","1485","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","TC06, Email without at test",""
"failed","Sun Jul 03 04:04:30 GMT 2022","Sun Jul 03 04:04:32 GMT 2022","1500","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","TC09, Username is empty test",""
