"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 12 15:37:28 GMT 2022","Tue Jul 12 15:37:30 GMT 2022","1761","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 2 of 3",""
"failed","Tue Jul 12 15:39:10 GMT 2022","Tue Jul 12 15:39:12 GMT 2022","2053","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 3 of 3",""
"passed","Tue Jul 12 15:39:41 GMT 2022","Tue Jul 12 15:39:46 GMT 2022","4058","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:39:24 GMT 2022","Tue Jul 12 15:39:28 GMT 2022","4066","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 1 of 3",""
"passed","Tue Jul 12 15:38:25 GMT 2022","Tue Jul 12 15:38:27 GMT 2022","1658","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 1 of 3",""
"passed","Tue Jul 12 15:36:47 GMT 2022","Tue Jul 12 15:36:50 GMT 2022","3721","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","repetition 1 of 3",""
"passed","Tue Jul 12 15:39:16 GMT 2022","Tue Jul 12 15:39:20 GMT 2022","4000","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:37:00 GMT 2022","Tue Jul 12 15:37:00 GMT 2022","819","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 3 of 3",""
"passed","Tue Jul 12 15:40:06 GMT 2022","Tue Jul 12 15:40:07 GMT 2022","1816","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:39:54 GMT 2022","Tue Jul 12 15:39:58 GMT 2022","4060","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 3",""
"passed","Tue Jul 12 15:39:36 GMT 2022","Tue Jul 12 15:39:38 GMT 2022","1891","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 1 of 3",""
"passed","Tue Jul 12 15:40:11 GMT 2022","Tue Jul 12 15:40:15 GMT 2022","3962","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 1 of 3",""
"passed","Tue Jul 12 15:39:40 GMT 2022","Tue Jul 12 15:39:41 GMT 2022","1914","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 3 of 3",""
"passed","Tue Jul 12 15:36:16 GMT 2022","Tue Jul 12 15:36:19 GMT 2022","3498","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 1 of 3",""
"passed","Tue Jul 12 15:40:31 GMT 2022","Tue Jul 12 15:40:35 GMT 2022","4066","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:37:07 GMT 2022","Tue Jul 12 15:37:08 GMT 2022","798","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:39:50 GMT 2022","Tue Jul 12 15:39:54 GMT 2022","3966","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:36:08 GMT 2022","Tue Jul 12 15:36:09 GMT 2022","980","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 3 of 3",""
"passed","Tue Jul 12 15:37:39 GMT 2022","Tue Jul 12 15:37:41 GMT 2022","2072","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 2 of 3",""
"failed","Tue Jul 12 15:37:17 GMT 2022","Tue Jul 12 15:37:18 GMT 2022","1408","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:36:27 GMT 2022","Tue Jul 12 15:36:33 GMT 2022","6744","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","repetition 1 of 3",""
"passed","Tue Jul 12 15:36:04 GMT 2022","Tue Jul 12 15:36:05 GMT 2022","1052","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:40:27 GMT 2022","Tue Jul 12 15:40:31 GMT 2022","4100","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:40:09 GMT 2022","Tue Jul 12 15:40:11 GMT 2022","1862","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 3 of 3",""
"passed","Tue Jul 12 15:36:07 GMT 2022","Tue Jul 12 15:36:08 GMT 2022","1019","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 2 of 3",""
"passed","Tue Jul 12 15:36:58 GMT 2022","Tue Jul 12 15:36:59 GMT 2022","824","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 1 of 3",""
"passed","Tue Jul 12 15:36:10 GMT 2022","Tue Jul 12 15:36:11 GMT 2022","1014","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 2 of 3",""
"passed","Tue Jul 12 15:35:26 GMT 2022","Tue Jul 12 15:35:27 GMT 2022","1068","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 2 of 3",""
"passed","Tue Jul 12 15:36:15 GMT 2022","Tue Jul 12 15:36:16 GMT 2022","1484","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 3 of 3",""
"failed","Tue Jul 12 15:39:06 GMT 2022","Tue Jul 12 15:39:08 GMT 2022","2196","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 1 of 3",""
"passed","Tue Jul 12 15:36:09 GMT 2022","Tue Jul 12 15:36:10 GMT 2022","996","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 1 of 3",""
"passed","Tue Jul 12 15:36:33 GMT 2022","Tue Jul 12 15:36:40 GMT 2022","6650","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","repetition 2 of 3",""
"passed","Tue Jul 12 15:36:02 GMT 2022","Tue Jul 12 15:36:04 GMT 2022","1057","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 1 of 3",""
"passed","Tue Jul 12 15:37:37 GMT 2022","Tue Jul 12 15:37:39 GMT 2022","2083","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 3",""
"failed","Tue Jul 12 15:37:18 GMT 2022","Tue Jul 12 15:37:19 GMT 2022","1415","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 1 of 3",""
