"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 03 04:02:23 GMT 2022","Sun Jul 03 04:02:25 GMT 2022","1850","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","TC09, Username is empty test",""
"passed","Sun Jul 03 04:03:19 GMT 2022","Sun Jul 03 04:03:23 GMT 2022","4809","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","TC23, Email without at test",""
"passed","Sun Jul 03 04:02:20 GMT 2022","Sun Jul 03 04:02:22 GMT 2022","2144","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 1 of 1",""
"passed","Sun Jul 03 04:02:47 GMT 2022","Sun Jul 03 04:02:54 GMT 2022","7281","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","TC17, Pagination on blog page test",""
"passed","Sun Jul 03 04:03:09 GMT 2022","Sun Jul 03 04:03:10 GMT 2022","1281","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","TC15, Username is unregistered test",""
"passed","Sun Jul 03 04:03:31 GMT 2022","Sun Jul 03 04:03:35 GMT 2022","4665","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","TC24, Email, nothing after at test",""
"passed","Sun Jul 03 04:02:55 GMT 2022","Sun Jul 03 04:03:07 GMT 2022","11776","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","TC11, Everything is filled test",""
"passed","Sun Jul 03 04:01:53 GMT 2022","Sun Jul 03 04:02:09 GMT 2022","15880","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","TC29, Data input on login repeatedly and continuously from datasource test",""
"passed","Sun Jul 03 04:01:49 GMT 2022","Sun Jul 03 04:01:53 GMT 2022","3730","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","TC28, Data input on registration repeatedly and continuously from datasource test",""
"failed","Sun Jul 03 04:02:27 GMT 2022","Sun Jul 03 04:02:29 GMT 2022","1805","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","TC06, Email without at test",""
"passed","Sun Jul 03 04:02:34 GMT 2022","Sun Jul 03 04:02:47 GMT 2022","12428","","requirements.DataSavingTests","","requirements.DataSavingTests","testDataSavingArticleTitlesIntoFile","TC30, Saving article titles into file test",""
"passed","Sun Jul 03 04:02:54 GMT 2022","Sun Jul 03 04:02:55 GMT 2022","1387","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","TC13, Password is empty test",""
"passed","Sun Jul 03 04:03:07 GMT 2022","Sun Jul 03 04:03:09 GMT 2022","1257","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","TC12, Username is empty test",""
"passed","Sun Jul 03 04:02:09 GMT 2022","Sun Jul 03 04:02:14 GMT 2022","4873","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","TC16, Double logout on different tabs with logout button test",""
"passed","Sun Jul 03 04:03:26 GMT 2022","Sun Jul 03 04:03:31 GMT 2022","4861","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","TC27, Name is empty test",""
"failed","Sun Jul 03 04:02:29 GMT 2022","Sun Jul 03 04:02:31 GMT 2022","1798","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","TC08, Password is empty test",""
"passed","Sun Jul 03 04:02:25 GMT 2022","Sun Jul 03 04:02:26 GMT 2022","1067","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","TC05, Email and description are empty test",""
"passed","Sun Jul 03 04:02:22 GMT 2022","Sun Jul 03 04:02:23 GMT 2022","1121","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","TC03, Everything is filled test",""
"failed","Sun Jul 03 04:02:33 GMT 2022","Sun Jul 03 04:02:34 GMT 2022","1701","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","TC10, Everything is empty test",""
"passed","Sun Jul 03 04:03:10 GMT 2022","Sun Jul 03 04:03:11 GMT 2022","1276","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","TC14, Password is unregistered test",""
